source,target
physics/0509075,physics/0511201
cond-mat/0307630,cond-mat/0402508
physics/0511201,cs/0604075
physics/0509075,cond-mat/0606125
cs/9908014,cs/9912011
cs/9908014,cs/9912012
cs/9905005,cs/9912012
cs/0609112,cs/0703097
cs/0401026,cs/0612014
cs/0006030,cs/0611111
cs/0507027,cs/0608057
cs/0006030,cs/0604110
cs/0511012,cs/0511011
cond-mat/0307630,cs/0403012
cs/0006030,cs/0404002
cs/9908014,cs/0306119
physics/0509075,physics/0512045
