source,target,weight,raw_count
CO,CT,9.755548468191283e-06,39
SG,NT,1.6252322727789847e-06,12
GT,CV,4.104714155553455e-06,34
,QA,6.115489801809206e-07,4
SP,Differential Geometry,1.5014603179407247e-05,127
SP,OA,5.992329817833173e-06,17
QA,SP,3.2414148127374637e-06,27
Probability,GT,1.0107709436372221e-06,18
Probability,Differential Geometry,6.360842450328818e-07,20
AP,GT,3.0477093104237284e-06,39
CO,GR,1.1608257042528636e-05,156
IT,CO,5.366250955322498e-06,31
IT,GR,7.222933681189819e-07,2
AP,Functional Analysis,6.821261130349233e-06,70
Optimization and Control,Probability,5.407277569502727e-06,19
Optimization and Control,ST,6.870040212635378e-06,9
GN,GT,1.3266689427612746e-05,49
AG,SP,5.923424673670072e-07,7
SG,SP,4.9243265311969515e-06,11
MG,MP,8.66501661440927e-06,114
MG,Mathematical Physics,8.66501661440927e-06,114
GR,Probability,1.5116649851616745e-06,17
GN,AC,1.22953591167014e-06,2
Probability,AC,2.55008689421092e-07,2
IT,IT,0.00024363994720574386,290
CA,DS,7.2271828802491935e-06,48
AP,RA,1.6902024801109264e-06,11
AP,RT,1.6132024488413174e-06,16
,RA,5.226888788532624e-06,10
GT,Quantum Algebra,4.7424036967985295e-07,3
Functional Analysis,RA,1.9733410728782183e-06,13
Functional Analysis,,4.640789623724777e-06,14
GM,RA,1.2307843788846632e-05,12
GM,,1.1198910569979752e-05,5
DS,Exactly Solvable and Integrable Systems,3.7255811440887137e-06,16
DS,Probability,4.738744149872261e-06,64
ST,AG,8.548089843843495e-07,14
ST,ST,4.653541968352983e-05,127
AC,MP,2.1535860006572743e-06,50
AC,Mathematical Physics,2.1535860006572743e-06,50
Exactly Solvable and Integrable Systems,MG,7.0760040672871375e-06,10
CA,,9.315807847244286e-06,19
NT,,6.5078745281790966e-06,24
Probability,SP,1.7039800429857366e-06,9
SP,Probability,3.029297854196865e-06,16
Bayesian Analysis,Bayesian Analysis,0.015625,4
GM,GM,0.00036039362015391447,82
RA,Quantum Algebra,1.243295528860619e-06,4
CV,AP,4.266846118023402e-06,28
Algebraic Geometry,CV,1.7132816333467656e-05,50
CT,LO,2.2085572126745942e-05,35
LO,CT,3.0919800977444323e-05,49
OA,CA,5.784782935661644e-06,30
Differential Geometry,NT,1.6453110067014232e-06,46
SP,Functional Analysis,1.7439669156461422e-05,67
GT,Functional Analysis,2.779228080208831e-06,36
MG,Probability,5.175176344133927e-06,23
MG,Functional Analysis,8.661573455247042e-06,28
GT,HO,1.5783238572006847e-05,17
MG,HO,1.4880730941503847e-05,4
Algebraic Geometry,,8.29953160461635e-06,11
AG,,2.801873893259812e-06,26
GT,,1.0633252733277614e-06,4
Differential Geometry,,2.860646180826564e-06,19
MG,RT,2.880603774551146e-06,9
Algebraic Geometry,MG,5.632819056953433e-06,8
LO,CA,1.0713377575938716e-05,49
GN,CA,2.0973772297741675e-05,42
Quantum Algebra,,3.3938248677765832e-06,5
QA,,1.834646940542762e-06,12
RT,AC,1.0338166879778002e-05,57
GR,MG,3.0640937706973645e-05,78
SG,Algebraic Geometry,1.5073952812498115e-06,4
HO,RT,5.989315061929518e-06,5
HO,AG,2.634597839930868e-06,7
HO,Differential Geometry,1.8404314391963518e-05,35
GM,CO,1.0294114735827281e-05,26
MG,AT,2.5688612335090015e-05,53
CA,GT,1.4844586881427492e-06,13
GT,NT,3.4101975009567498e-06,54
AC,CT,1.047629737718412e-05,14
,,9.473847614873256e-05,83
CV,,3.1102651189987433e-06,6
NT,GR,5.5001540043121205e-06,55
NT,RT,5.866488499238172e-06,72
SG,Probability,2.04728160743881e-06,17
Quantum Algebra,MG,1.9002712320471874e-06,3
RA,GR,9.059940566789881e-06,47
NT,GT,2.589224028504199e-06,41
,Differential Geometry,1.9572842289865967e-06,13
CA,SP,1.309017436112249e-05,34
CO,Optimization and Control,7.1446688267382084e-06,30
ST,CO,1.8291274833263597e-06,16
Exactly Solvable and Integrable Systems,DS,1.1875289896782775e-05,51
Algebraic Geometry,DS,2.780372792384003e-06,12
CO,KT,2.777314891962451e-06,13
CA,MG,1.1896389765993438e-05,26
MG,CA,7.320855240611346e-06,16
Probability,IT,3.309736977271002e-06,16
ST,IT,3.3290204024563732e-06,6
IT,Probability,2.4823027329532514e-06,12
IT,ST,2.7741836687136444e-06,5
AC,GT,2.9520793181540226e-06,21
GM,LO,1.4981677408529369e-05,15
CO,GM,1.9400447002136027e-05,49
Probability,SG,1.5655682880414428e-06,13
GM,Functional Analysis,1.4310143745393923e-05,22
GM,GR,1.652037871316162e-05,20
RA,NT,6.581104036079351e-06,53
LO,GT,1.303953908311414e-06,11
SP,AG,6.769628198480083e-07,8
Probability,DS,4.664701272530507e-06,63
DS,LO,1.8756588251623382e-06,12
GR,LO,8.447115985660176e-06,45
GR,AP,3.7124155054230966e-07,3
SG,AP,4.525026412746765e-06,27
DS,SP,6.880956155648329e-06,25
AT,DS,3.030430627382078e-06,19
DS,KT,7.422714694599826e-07,2
SP,SG,7.610322820940744e-06,17
Probability,KT,5.105943215784308e-07,2
Probability,HO,3.368398360263678e-06,4
CV,HO,7.24181132184782e-06,4
CV,SP,1.0176202990012668e-05,25
DS,AP,3.5034094356295913e-06,34
NT,MG,1.012191850843409e-05,40
MG,NT,9.868870545723236e-06,39
AP,AT,3.664408576670421e-06,24
SP,CO,1.9012491206722818e-06,12
DS,CV,2.6106634778367406e-05,164
AG,Optimization and Control,2.543946031711305e-06,20
RA,OA,7.6057820388429345e-06,37
GN,SG,1.1613012612892999e-06,2
Optimization and Control,MG,1.2572622611358861e-05,10
,SP,8.066597831698503e-06,9
MG,SG,4.256174911764174e-06,8
AT,GN,1.2166846612564755e-05,23
GN,AT,1.4811813267470136e-05,28
GT,GN,1.2454443136126251e-05,46
DS,MG,1.4719620665562368e-05,45
AP,GR,6.187359175705161e-07,5
CA,GR,9.041097574779823e-07,5
HO,MP,1.1947580842452372e-05,42
HO,HO,0.00044553352639786146,32
HO,Mathematical Physics,1.1947580842452372e-05,42
KT,MG,2.2556764096849724e-06,2
KT,DS,1.8556786736499567e-06,5
MP,IT,1.2578047659200873e-06,18
Mathematical Physics,IT,1.2578047659200873e-06,18
DS,IT,9.02155791479319e-07,3
OA,IT,2.6958537768911413e-06,7
ST,AC,3.0779332704066978e-06,9
GR,CV,3.0587950106465184e-06,16
RT,SP,4.578409299018604e-06,17
RT,Optimization and Control,2.4289580377257667e-06,6
Optimization and Control,SP,3.1737434091928538e-06,3
Optimization and Control,GT,1.882608680645873e-06,6
Optimization and Control,GR,4.968613269973576e-07,1
AT,CV,4.481684887074514e-06,19
Optimization and Control,Differential Geometry,2.1325265748353333e-06,12
,GT,5.316626366638807e-07,2
,AT,1.0387710922470281e-06,2
CA,AT,8.924183041241104e-07,4
LO,RA,2.004495664229262e-05,86
GN,RA,6.9206510096697465e-06,13
RA,LO,9.090154756388515e-06,39
RA,GN,6.9206510096697465e-06,13
Functional Analysis,LO,4.582357303545843e-06,31
CA,Functional Analysis,1.0109759235371854e-05,71
AP,CA,4.612322742671596e-06,32
AC,OA,1.8990647106300147e-06,8
AC,DS,1.4828654892714682e-06,8
AC,Optimization and Control,9.974280605011364e-06,14
NT,RA,7.822821778735832e-06,63
AT,NT,3.3314496247800627e-06,27
,GR,8.419039151899672e-07,2
,IT,4.896315620421945e-06,5
,Functional Analysis,2.9833647581087852e-06,9
SP,GT,3.5485804843102645e-06,17
GR,CT,9.915509422343296e-06,19
NT,GM,7.449265183198714e-06,14
Mathematical Physics,GM,9.429726878349651e-06,59
MP,GM,9.429726878349651e-06,59
GM,MP,8.790423361173403e-06,55
GM,Mathematical Physics,8.790423361173403e-06,55
CO,,2.8247903602011252e-06,14
IT,MG,4.569243689646002e-06,5
IT,,9.79263124084389e-07,1
Probability,MG,5.175176344133927e-06,23
Probability,,2.8933678222777748e-06,12
,MG,6.391083160774088e-06,6
HO,GT,1.1141109580240127e-05,12
HO,MG,6.324310650139134e-05,17
AP,OA,4.6186816435116764e-06,35
AT,Functional Analysis,2.111705925039568e-06,14
KT,Probability,5.105943215784308e-07,2
AT,Probability,6.582868939358283e-07,6
RA,Probability,4.4164910007371125e-07,4
AP,CO,4.745161121945896e-07,8
MP,,3.828137166552963e-06,47
Mathematical Physics,,3.828137166552963e-06,47
NT,IT,4.4201054311463895e-06,19
QA,IT,5.24665302886656e-07,4
OA,AC,1.1869154441437592e-06,5
AT,AP,2.290255360419013e-06,15
CV,RA,2.1364051991556926e-06,9
RA,AP,1.229238167353401e-06,8
CV,GR,2.6764456343157036e-06,14
Mathematical Physics,AC,1.5505819204732376e-06,36
MP,AC,1.5505819204732376e-06,36
Exactly Solvable and Integrable Systems,AC,4.0097356381293784e-07,1
Optimization and Control,AC,6.41203753179302e-06,9
Optimization and Control,RT,1.2144790188628834e-06,3
GN,MP,9.954769674420132e-07,12
GN,Mathematical Physics,9.954769674420132e-07,12
SP,KT,4.745057548057943e-06,5
OA,Algebraic Geometry,5.934577220718796e-07,2
GM,CV,1.0171936238234884e-05,10
GM,NT,4.788813332056316e-06,9
LO,CV,6.934750241502677e-07,3
Bayesian Analysis,ST,3.7832929782082326e-05,1
GM,QA,1.5000258004437676e-06,5
GM,OA,8.808554868488276e-07,1
Functional Analysis,NT,1.1024820019813176e-06,14
OA,GN,5.943617925951665e-06,13
AP,Algebraic Geometry,4.43602191749709e-07,2
GT,Algebraic Geometry,1.4057520562638204e-06,8
DS,AT,3.508919673810827e-06,22
AC,KT,1.4060382953702994e-05,22
RT,Functional Analysis,4.382625082859005e-06,44
Exactly Solvable and Integrable Systems,SP,9.526486012736912e-06,16
NT,AC,4.875390748229086e-06,34
CA,AC,1.0371211590866074e-06,4
GR,AC,2.6712612359925738e-06,12
Exactly Solvable and Integrable Systems,RA,5.555563271615655e-06,16
AP,QA,9.438290479299762e-07,21
CA,RA,6.06213554216597e-06,27
Probability,RA,8.832982001474225e-07,8
SP,Exactly Solvable and Integrable Systems,2.381621503184228e-06,4
Optimization and Control,,1.077806878563499e-05,8
Probability,AP,2.5516887075866807e-06,36
AP,Probability,2.5516887075866807e-06,36
MG,LO,9.499847289954814e-07,2
LO,MG,1.4249770934932221e-06,3
CO,Functional Analysis,7.61758102542602e-07,13
SP,NT,2.5551050999897795e-06,12
SP,RT,3.231818328719015e-06,12
NT,SP,2.129254249991483e-06,10
Probability,NT,1.2028772824596434e-06,21
NT,Probability,1.5465565060195416e-06,27
CT,HO,2.9653059207274885e-05,6
OA,AT,5.923613976460784e-06,29
CT,DS,1.7381933218612573e-06,4
CT,GN,1.0088708573240422e-05,7
DS,CT,1.7381933218612573e-06,4
GN,CT,7.206220409457444e-06,5
LO,AC,8.074870196461592e-07,3
MP,GN,9.954769674420132e-07,12
Mathematical Physics,GN,9.954769674420132e-07,12
DS,AC,9.267909307946677e-07,5
AG,IT,1.8490826793281988e-06,20
IT,AG,1.294357875529739e-06,14
AC,LO,1.0766493595282123e-06,4
RA,GM,1.1282190139776079e-05,11
QA,GM,6.300108361863824e-06,21
Quantum Algebra,GM,5.3276646980945605e-06,4
KT,GR,5.794279886895657e-06,13
Functional Analysis,AT,9.050168250169578e-07,6
GT,AP,2.031806206949152e-06,26
GN,MG,1.1933730907386655e-05,11
RA,GT,5.112700971754032e-06,42
HO,Probability,8.420995900659195e-07,1
KT,IT,1.0368668372658236e-06,1
HO,CO,4.228151029554776e-06,6
HO,DS,6.120969953382693e-06,5
Functional Analysis,CT,1.6438142243354367e-06,4
Exactly Solvable and Integrable Systems,GR,2.7963877381753348e-06,10
SP,CV,7.326866152809121e-06,18
LO,HO,2.4887473068198788e-05,14
HO,CT,2.471088267272907e-05,5
HO,LO,7.110706590913939e-06,4
GM,Differential Geometry,4.1361478046509205e-06,14
GM,CT,1.1106946006358727e-05,4
GM,HO,3.9112613035451674e-05,5
GM,AG,1.4802352643636743e-06,7
CA,Algebraic Geometry,3.241003622145648e-07,1
GN,Probability,9.822968014697124e-07,4
,AP,7.046450199716531e-06,21
Bayesian Analysis,Probability,1.4105168133604153e-05,1
CV,GM,1.0171936238234884e-05,10
CV,LO,2.3115834138342257e-07,1
Optimization and Control,Functional Analysis,3.5213485669480745e-06,9
Functional Analysis,GM,1.7562449142074358e-05,27
GR,GM,9.912227227896973e-06,12
KT,AP,9.237363287023353e-06,26
AP,KT,9.947929693717456e-06,28
CA,AP,4.468187656963109e-06,31
OA,RA,8.016905392293904e-06,39
MG,Optimization and Control,1.8858933917038293e-05,15
SP,,1.2548041071531004e-05,14
QA,GN,3.114308190692828e-06,20
CO,AP,3.558870841459422e-07,6
MG,,5.325902633978407e-06,5
HO,AT,1.0883840399364383e-05,6
,Optimization and Control,1.6167103178452486e-05,12
KT,AC,8.308408109006315e-06,13
CT,AC,1.2721218243723575e-05,17
Functional Analysis,HO,1.041951273727546e-05,9
HO,CV,3.62090566092391e-06,2
AC,MG,1.68984571708603e-06,3
GN,HO,1.2180663602553068e-05,3
CT,Functional Analysis,1.2328606682515776e-06,3
AT,LO,1.6212549300625365e-06,7
CO,HO,3.5234591912956464e-06,5
ST,Probability,1.1338779226044984e-05,83
Differential Geometry,Optimization and Control,4.4427636975736115e-06,25
IT,RA,3.1390078224074933e-06,7
DS,,3.1546537452049264e-06,9
,DS,3.855687910806021e-06,11
HO,GN,8.120442401702044e-06,2
AC,CV,3.2895007360257898e-06,12
DS,ST,1.191588339593144e-06,6
AP,NT,3.1885314899369947e-07,4
SP,GR,3.3054616804438307e-07,1
LO,GM,6.991449457313705e-06,7
KT,CA,1.557441559601212e-06,3
HO,NT,7.576331540268202e-06,8
HO,RA,1.0953062476268364e-05,6
MG,RA,5.36550817215672e-06,11
DS,RA,1.2840860645843928e-06,8
CO,SP,1.109061987058831e-06,7
Quantum Algebra,SP,3.1979396740659886e-06,6
OA,LO,1.8015781824878593e-06,9
CA,GM,1.0583201764893211e-05,11
QA,Optimization and Control,1.082742456713761e-06,6
KT,Optimization and Control,2.8530182079622033e-06,2
Differential Geometry,LO,3.3569429368040724e-07,5
LO,QA,8.181179306088734e-07,12
RA,Functional Analysis,2.5805229414561313e-06,17
AC,IT,3.1070857089592814e-06,6
GN,RT,2.794579214967766e-06,8
DS,RT,1.5798586974381012e-06,15
RA,Optimization and Control,2.4677770017990094e-06,4
ST,DS,1.9859805659885736e-07,1
DS,HO,1.2241939906765386e-05,10
NT,CT,4.370188590446095e-06,13
Algebraic Geometry,GR,3.060820166241491e-06,11
,KT,1.2085702130951e-06,1
,OA,4.488975077210371e-07,1
HO,GM,9.387027128508402e-05,12
DS,GM,3.439035529363861e-06,5
RT,GM,5.384105447705194e-06,8
Optimization and Control,GM,2.379309524376026e-05,9
GM,RT,1.3460263619262984e-06,2
LO,DS,2.500878433549784e-06,16
GM,CA,1.1545311016247138e-05,12
Optimization and Control,CA,3.472328723045325e-06,6
QA,ST,3.4649506383132067e-07,4
OA,Optimization and Control,1.589538715864656e-06,3
HO,QA,4.8056796726157425e-06,9
Optimization and Control,CV,6.118554332456544e-07,1
IT,AC,1.5535428544796407e-06,3
IT,QA,2.62332651443328e-07,2
AP,,6.375359704505433e-06,19
AG,GM,1.3322117379273069e-05,63
SG,GM,1.0068262821932704e-05,9
SP,GM,3.5175101656043785e-06,2
ST,GM,6.345145456114436e-06,5
MG,GM,2.926231786819834e-05,14
GT,GM,5.216312661607886e-06,10
AC,GM,3.553281455424084e-06,3
,GM,1.3438692683975704e-05,6
GN,OA,3.200409652435512e-06,7
KT,CV,2.7443515755871265e-06,5
,SG,2.8505231280044513e-06,5
CT,NT,3.6978518842236194e-06,11
CT,GM,1.6660419009538088e-05,6
OA,GM,8.808554868488276e-07,1
IT,OA,1.9256098406365295e-06,5
IT,DS,1.5035929857988649e-06,5
QA,LO,8.862944248262795e-07,13
AP,GN,1.3670091480252186e-06,4
Differential Geometry,GN,1.6867999013682093e-06,11
MG,AP,1.5656547944107377e-06,5
GM,AP,1.316856820791589e-06,2
GM,MG,8.360662248056669e-06,4
Optimization and Control,RA,1.8508327513492571e-06,3
RA,DS,1.4445968226574418e-06,9
Algebraic Geometry,SP,5.924619876388731e-07,1
Differential Geometry,ST,8.530536591224876e-08,1
NT,Quantum Algebra,3.224995001257748e-07,2
RT,Quantum Algebra,2.0395634518387683e-07,1
ST,OA,5.086780474901825e-07,2
Optimization and Control,IT,4.623406225185312e-06,4
NT,HO,7.576331540268202e-06,8
AC,,4.225216089622869e-06,7
RT,AP,9.07426377473241e-07,9
GN,KT,1.2309267893982736e-06,1
IT,Functional Analysis,8.531712232171778e-07,3
GN,Differential Geometry,1.073418119052497e-06,7
GM,SP,1.7587550828021892e-06,1
CA,ST,1.3890015523481349e-06,5
CV,ST,2.937054228594455e-07,1
GR,Exactly Solvable and Integrable Systems,1.1185550952701339e-06,4
LO,Probability,4.300765891141809e-07,4
HO,Optimization and Control,1.8821403700287966e-05,4
SP,ST,4.570421047499878e-06,9
AP,CT,8.319744417451496e-07,2
GR,Optimization and Control,9.937226539947153e-07,2
GT,Optimization and Control,9.413043403229365e-07,3
HO,OA,3.1355825912454534e-06,2
SG,Optimization and Control,1.3458207555168558e-06,2
Exactly Solvable and Integrable Systems,ST,4.2961453265671907e-07,1
KT,GN,2.4618535787965473e-06,2
Exactly Solvable and Integrable Systems,,3.033005162174786e-06,4
Optimization and Control,DS,7.0333263827519665e-06,17
Optimization and Control,SG,6.729103777584279e-07,1
GM,AC,2.368854303616056e-06,2
Exactly Solvable and Integrable Systems,GT,7.063679601382432e-07,4
OA,ST,2.03471218996073e-06,8
NT,AP,5.57993010738974e-07,7
Differential Geometry,GM,3.249830417940009e-06,11
GM,GT,2.086525064643155e-06,4
GM,DS,2.751228423491089e-06,4
HO,KT,8.441953130276222e-06,2
HO,SG,1.9911116774717662e-06,1
CA,HO,3.424821738028536e-06,2
IT,RT,2.9425049250176185e-07,1
GT,LO,1.303953908311414e-06,11
AT,CA,8.924183041241104e-07,4
AC,GR,2.4486561329931928e-06,11
Optimization and Control,QA,1.804570761189602e-07,1
AC,Algebraic Geometry,1.1969740496026046e-06,3
AP,GM,1.3826996618311684e-05,21
RA,,3.658822151972837e-06,7
LO,OA,2.0017535360976215e-07,1
MG,AC,2.253127622781373e-06,4
MG,KT,1.1278382048424862e-06,1
LO,RT,1.0706007676207503e-06,7
GN,AP,6.835045740126093e-07,2
GN,Optimization and Control,4.116542049790948e-06,3
GR,HO,1.029133293344154e-05,7
GM,Optimization and Control,2.6436772493066955e-06,1
RA,SP,1.2313006474999672e-06,3
GN,CV,1.055933315699247e-06,2
AT,Algebraic Geometry,6.866452982649846e-07,2
CT,Quantum Algebra,8.414887619175846e-07,1
CT,Algebraic Geometry,9.353836943914393e-07,1
Probability,GM,2.838775976574421e-06,6
CT,CV,1.285301612089547e-06,2
KT,LO,5.38933644333975e-07,1
CO,Algebraic Geometry,2.667477579850941e-07,2
Exactly Solvable and Integrable Systems,AT,3.4502829749581913e-07,1
NT,Functional Analysis,5.512410009906588e-07,7
SG,HO,1.9911116774717662e-06,1
OA,HO,6.271165182490907e-06,4
OA,,1.3466925231631115e-06,3
IT,SG,4.891090096814238e-07,1
AT,GM,3.057514913028988e-06,3
AC,SP,4.739695901110985e-07,1
Optimization and Control,OA,5.29846238621552e-07,1
GN,GM,4.562428854625048e-06,2
SG,LO,5.084496708551055e-07,2
Probability,CT,8.967524111430454e-07,3
,AC,2.4144091940702112e-06,4
GN,QA,3.114308190692828e-07,2
LO,Functional Analysis,4.434539326012106e-07,3
HO,GR,5.880761676252308e-06,4
Exactly Solvable and Integrable Systems,HO,5.031619757846679e-05,19
AP,HO,4.6876171904297605e-06,4
Algebraic Geometry,HO,1.844590606290581e-05,7
,HO,7.972955734149764e-06,2
HO,AP,1.1719042976074401e-06,1
SP,AC,4.739695901110985e-07,1
ST,QA,1.7324753191566033e-07,2
GN,NT,2.761774826974807e-07,1
AT,,1.5581566383705422e-06,3
CT,AP,8.319744417451496e-07,2
CA,Optimization and Control,2.8936072692044375e-06,5
CT,Optimization and Control,1.6702437720785349e-06,1
IT,Optimization and Control,5.77925778148164e-06,5
AT,HO,3.627946799788128e-06,2
Optimization and Control,HO,9.410701850143983e-06,2
LO,,1.0179857726308416e-06,2
Quantum Algebra,LO,3.0267937839341417e-07,1
Quantum Algebra,GN,3.4566050883992184e-06,5
MG,IT,3.655394951716802e-06,4
GN,IT,9.973778935179413e-07,1
AC,Probability,1.27504344710546e-07,1
GR,SP,6.610923360887661e-07,2
RA,IT,2.2421484445767812e-06,5
Algebraic Geometry,IT,6.473095226998503e-07,1
CA,KT,5.191471865337373e-07,1
KT,HO,4.220976565138111e-06,1
AT,Optimization and Control,1.8391357043062137e-06,3
GM,Probability,9.462586588581402e-07,2
AC,Functional Analysis,3.5058749699809454e-07,2
Optimization and Control,CT,1.6702437720785349e-06,1
MG,CT,1.320541686199679e-06,1
NT,GN,2.761774826974807e-07,1
AP,ST,1.9011522503558957e-07,1
Functional Analysis,ST,3.75629461069387e-07,2
SG,,5.701046256008903e-07,1
ST,,2.5868669936466548e-06,4
GR,ST,2.3850546749933694e-07,1
NT,ST,4.60908789223338e-07,3
CT,Probability,2.989174703810152e-07,1
ST,AP,1.9011522503558957e-07,1
ST,Functional Analysis,5.634441916040806e-07,3
HO,CA,1.712410869014268e-06,1
SG,GN,5.806506306446499e-07,1
ST,CA,8.334009314088809e-07,3
GM,GN,4.562428854625048e-06,2
RA,ST,2.9614817833332543e-07,1
,ST,1.940150245234991e-06,3
ST,MG,6.03516327530725e-07,1
SP,RA,4.104335491666557e-07,1
SP,LO,3.996789778449949e-07,1
SP,GN,9.12868525023552e-07,1
GM,ST,1.2690290912228872e-06,1
AP,AC,1.774408766998836e-07,1
GM,AT,2.0383432753526588e-06,2
GN,SP,9.12868525023552e-07,1
IT,CV,4.4473085111256094e-07,1
LO,AP,1.4962856205754834e-07,1
SG,Exactly Solvable and Integrable Systems,3.787210287881003e-07,1
GT,IT,2.2806426577332372e-07,1
HO,IT,3.420113000533538e-06,1
CO,Quantum Algebra,2.399712994325879e-07,2
KT,Quantum Algebra,7.186923249409235e-07,1
MG,ST,6.03516327530725e-07,1
Probability,LO,1.0751914727854522e-07,1
GM,IT,1.9215729227316313e-06,1
